Article Name,Article number (MGB),Var,Subsys,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
MIEL DE FLEURS SEAU 5KG,258060,1,61062,MEAT_SPECIAL_HANDLING-6-9-A3-2,18,18,4,4,0,0,14,14
50 SERV KANG DRYCOT IVOI 33X40,858421,1,265777,MEAT_SPECIAL_HANDLING-6-9-A3-3,42,42,28,28,0,0,14,14
KELLOGG'S CORN FLAKES 500G,868477,1,277650,MEAT_SPECIAL_HANDLING-6-19-A1-3,58,58,43,43,0,0,15,15
EAU DEMINERALISEE OXENA 5L,868137,1,277334,MEAT_SPECIAL_HANDLING-6-6-A2-3,18,18,3,3,0,0,15,15
SOLIV LIQ VAISS MAIN ECOLAB 5L,879918,1,290088,MEAT_SPECIAL_HANDLING-5-28-A4-2,20,20,4,4,0,0,16,16
SAL FDC MIXTE MC PC8 C1 FRFRANCE,702350,1,702350,MEAT_SPECIAL_HANDLING-31-3-A1-1,8,64,6,48,0,0,2,16
MC AMANDE BLANCHE EFFILEE 1KG,888933,1,299950,"INSPECTION-3,MEAT_SPECIAL_HANDLING-10-5-A4-2",26,26,10,10,0,0,16,16
50 SAC POIGNEE KRAFT 32X22X24,833240,1,239596,MEAT_SPECIAL_HANDLING-7-4-A1-1,30,30,14,14,0,0,16,16
SCE FRUIT ROUGE 1KG SWEETIES,682350,1,100209,MEAT_SPECIAL_HANDLING-10-33-A1-1,22,22,4,4,0,0,18,18
"BONBON ACCUEI MENT 1,4KG RIOBA",322950,1,55249,MEAT_SPECIAL_HANDLING-11-23-B1-1,22,22,4,4,0,0,18,18
BONBONS REGALAD VRAC 2KG KREMA,840358,1,247457,MEAT_SPECIAL_HANDLING-9-26-A1-1,29,29,11,11,0,0,18,18
SAUCE CAFE      1KG SWEETIES,682346,1,100167,MEAT_SPECIAL_HANDLING-10-27-A4-5,26,26,8,8,0,0,18,18
MOUSSE FRAISE 860G ALSA,666085,1,79229,MEAT_SPECIAL_HANDLING-10-6-A4-2,30,30,12,12,0,0,18,18
ANJOU BLC LOG BRAY 75CL,808761,1,null,null,18,18,0,0,0,0,18,18
TUBE CO2 10KG BICOLORE PLEINE,135185,1,null,null,19,19,0,0,0,0,19,19
50 FOURCHETTE PAP 17CM,882461,1,293012,MEAT_SPECIAL_HANDLING-5-36-A1-5,40,40,21,21,0,0,19,19
50 CUILLERE A SOUPE PAP 17CM,882590,1,293166,MEAT_SPECIAL_HANDLING-5-35-A4-5,25,25,6,6,0,0,19,19
DORITOS NACHO CHEESE 160G,892161,1,303913,MEAT_SPECIAL_HANDLING-11-8-A4-4,6,60,4,40,0,0,2,20
50 POT A GLACE KRAFT 18CL,847879,1,254902,MEAT_SPECIAL_HANDLING-6-14-A1-5,38,38,18,18,0,0,20,20
"POM.FRITES 9/9 2,5KG MC",396988,1,201696,DEEP_FROZEN-41-6-A1-3,34,136,29,116,0,0,5,20
ESTRAGON BOTTE MC 30G X5,703800,1,703800,MEAT_SPECIAL_HANDLING-33-11-A4-2,24,120,20,100,0,0,4,20
CONSIGNE FUT 30L PLEIN,226681,1,null,null,21,21,0,0,0,0,21,21
ROCH RIZ BASMATI 500G,835214,1,242232,MEAT_SPECIAL_HANDLING-11-1-A3-5,8,56,5,35,0,0,3,21
100 BTE PIZZA KRAFT BRUN 29X29,394392,1,200016,MEAT_SPECIAL_HANDLING-6-5-A3-1,22,22,1,1,0,0,21,21
POITRINE PARE N1 S/OS S/V VPF,658241,1,2988,UNLOADING-1,86.4,86.4,65.21,65.21,0,0,21.190000000000012,21.190000000000012
THOR 30L FUT   VIDE (CONSIGNE),226875,1,null,null,22,22,0,0,0,0,22,22
THOR 30L FUT   PLEIN (CONSIGNE,226830,1,null,null,23,23,0,0,0,0,23,23
50 SAC PAPIER KRAFT 22X11X28,822156,1,228590,MEAT_SPECIAL_HANDLING-7-23-A2-4,34,34,11,11,0,0,23,23
MPRO SERV DP KANGOUROU 2P BLC,895387,1,null,null,24,24,0,0,0,0,24,24
RED BULL BOITE 25CL,397260,1,202283,"INSPECTION-3,MEAT_SPECIAL_HANDLING-4-13-B1-1,IN-1,MEAT_SPECIAL_HANDLING-2-17-A1-1",100,2400,99,2376,0,0,1,24
G.PASIONE VENEZIE IGT 75CL RGE,807416,1,213112,MEAT_SPECIAL_HANDLING-8-27-A2-5,5,30,1,6,0,0,4,24
ORANGINA SLIM BOITE JAUN 33CL,396521,1,202818,"MEAT_SPECIAL_HANDLING-2-3-B1-2,MEAT_SPECIAL_HANDLING-2-13-B1-3,MEAT_SPECIAL_HANDLING-2-13-B1-2,MEAT_SPECIAL_HANDLING-2-3-A1-2,MEAT_SPECIAL_HANDLING-2-18-B1-3,MEAT_SPECIAL_HANDLING-12-23-C1-2",579,13896,578,13872,0,0,1,24
SAL BATAVIA MC PC12 C1 FRFRANCE,30591,1,30591,MEAT_SPECIAL_HANDLING-30-9-A1-1,12,144,10,120,0,0,2,24
BOUTEILLE OPTIMA ACQUA 0.75L,387042,1,null,null,24,24,0,0,0,0,24,24
LIQUEUR COCO DELAITRE 18D 70CL,164956,1,166879,MEAT_SPECIAL_HANDLING-8-5-A3-3,52,52,28,28,0,0,24,24
CDP CH MAUVANN RSE MIL 75CL AO,815592,1,null,null,24,24,0,0,0,0,24,24
RED BULL RED EDITION 25CL,859412,1,291658,"MEAT_SPECIAL_HANDLING-4-11-A3-3,IN-1",22,528,21,504,0,0,1,24
LIPTON PECHE BTE 33CL SLIM,839230,1,246459,"MEAT_SPECIAL_HANDLING-2-3-C1-1,MEAT_SPECIAL_HANDLING-2-3-A1-3,IN-1,MEAT_SPECIAL_HANDLING-1-10-A1-2,MEAT_SPECIAL_HANDLING-12-23-C1-1",546,13104,545,13080,0,0,1,24
"BREWDOG PUNK IPA 5,4D 33 CL VP",866331,1,275396,MEAT_SPECIAL_HANDLING-5-27-B1-2,13,156,11,132,0,0,2,24
VINAIGRE BLANC 8° - 1L ARO,892812,1,304655,"MEAT_SPECIAL_HANDLING-8-30-C1-3,MEAT_SPECIAL_HANDLING-6-30-A1-3,MEAT_SPECIAL_HANDLING-6-7-C1-3",46,552,44,528,0,0,2,24
GUERROUA RG MILTOULAL 37.5CL M,807714,1,215908,MEAT_SPECIAL_HANDLING-8-29-A4-1,4,48,2,24,0,0,2,24
SIROP AGAV SQUEEZ 500G BIO*SUN,683524,1,107693,MEAT_SPECIAL_HANDLING-9-18-A1-5,43,43,19,19,0,0,24,24
SPRITE 25CL IVC,886651,1,297676,"MEAT_SPECIAL_HANDLING-1-9-B1-1,MEAT_SPECIAL_HANDLING-1-21-A1-1",13,312,12,288,0,0,1,24
ABATILLE STD 50CL PET,396979,1,201687,"MEAT_SPECIAL_HANDLING-4-22-A1-1,MEAT_SPECIAL_HANDLING-3-13-B1-1,MEAT_SPECIAL_HANDLING-1-11-B1-1,MEAT_SPECIAL_HANDLING-3-12-B1-1,MEAT_SPECIAL_HANDLING-1-1-B1-1",290,6960,289,6936,0,0,1,24
CIF PISTOL ANTIBACTERIEN 750ML,669072,1,104201,MEAT_SPECIAL_HANDLING-6-5-A1-5,48,48,24,24,0,0,24,24
COCA SANS SUCRES 50CL,399081,1,204703,"IN-1,MEAT_SPECIAL_HANDLING-3-29-A1-3,MEAT_SPECIAL_HANDLING-4-6-B1-2,MEAT_SPECIAL_HANDLING-4-19-A1-1",378,4536,376,4512,0,0,2,24
FENTIMANS GINGER BEER 20CL VP,874754,1,284320,MEAT_SPECIAL_HANDLING-4-3-A4-4,5,120,4,96,0,0,1,24
FUZETEA PECHE BOITE 33CL SLIM,813611,1,220043,"MEAT_SPECIAL_HANDLING-1-15-B1-2,MEAT_SPECIAL_HANDLING-1-22-C1-4,MEAT_SPECIAL_HANDLING-3-7-A1-2,IN-1",365,8760,364,8736,0,0,1,24
LBDF COMPOT POMME ALLEGEE 4/4,839387,1,246837,MEAT_SPECIAL_HANDLING-10-36-A1-4,5,60,3,36,0,0,2,24
80 GOB CAR BOISS CHAUDE 10CL,842549,1,249910,MEAT_SPECIAL_HANDLING-5-35-A2-2,52,52,27,27,0,0,25,25
BASILIC BOTTE MC 30 G X5,31213,1,31213,"MEAT_SPECIAL_HANDLING-33-11-A1-2,MEAT_SPECIAL_HANDLING-33-13-A1-5,IN-1",69,345,64,320,0,0,5,25
80 GOB CAR BOISS CHAUDE 18CL,838882,1,245982,MEAT_SPECIAL_HANDLING-5-34-A4-1,67,67,41,41,0,0,26,26
CFPVITTEL      12X100CL PLEIN,226654,1,null,null,27,27,0,0,0,0,27,27
MAUREL HLE TOURNESOL 25L,211161,1,11163,"MEAT_SPECIAL_HANDLING-2-4-C1-3,MEAT_SPECIAL_HANDLING-2-6-C1-1,MEAT_SPECIAL_HANDLING-2-2-C1-2,MEAT_SPECIAL_HANDLING-1-26-A1-1,MEAT_SPECIAL_HANDLING-1-28-A1-3,MEAT_SPECIAL_HANDLING-2-2-C1-3,MEAT_SPECIAL_HANDLING-2-2-B1-1,MEAT_SPECIAL_HANDLING-2-4-C1-2,MEAT_SPECIAL_HANDLING-1-24-B1-2",272,272,245,245,0,0,27,27
GAVOTTES NATURE ETUI 125GX2,875220,1,284805,"MEAT_SPECIAL_HANDLING-11-15-A4-2,MEAT_SPECIAL_HANDLING-11-16-A2-5",112,112,84,84,0,0,28,28
CORDON BLEU DINDE 8X125G HALAL,244182,1,47184,UNLOADING-1,36,36,8,8,0,0,28,28
CONSIGNE PLEINE FUT 6L+CAISSE,226932,1,null,null,29,29,0,0,0,0,29,29
SOHO LITCHI 15D 70CL,856972,1,269237,MEAT_SPECIAL_HANDLING-9-5-A2-5,61,61,31,31,0,0,30,30
TORCHON ESSUIE VAISS X4,672087,1,76178,MEAT_SPECIAL_HANDLING-6-1-A3-5,36,36,6,6,0,0,30,30
EMMENTAL FR RAPE 1KG DOMISAVOI,151740,1,153273,MEAT_SPECIAL_HANDLING-21-1-A1-1,125,125,95,95,0,0,30,30
CAISSE COCA    24X33CL PLEIN,226662,1,null,null,32,32,0,0,0,0,32,32
FUT PLEIN ST OMER 20L,180719,1,null,null,35,35,0,0,0,0,35,35
EAU OGEU GAZ VP 75CL,834434,1,null,null,36,36,0,0,0,0,36,36
MPRO FILM ALIMENTA 300MX44CM,337797,1,82332,"MEAT_SPECIAL_HANDLING-6-27-A1-1,INSPECTION-3",214,214,178,178,0,0,36,36
LAIT CONC SUCRE 397G NESTLE,173441,1,176737,MEAT_SPECIAL_HANDLING-11-5-A2-5,6,72,3,36,0,0,3,36
SCHWEPPES GINGER BEER PET 1L,882000,1,292231,MEAT_SPECIAL_HANDLING-4-10-A2-1,10,60,4,24,0,0,6,36
9903.EVIAN-BAD.12L.STUB   VIDE,226876,1,null,null,37,37,0,0,0,0,37,37
01 CONSIGNE DEMI-PALETTE EUROPE,892476,1,null,null,37,37,0,0,0,0,37,37
CAIS.SANPELLEGR 12X100CL PLEIN,226690,1,null,null,41,41,0,0,0,0,41,41
CAIS.PERSON.   24X33CL   PLEIN,226661,1,null,null,43,43,0,0,0,0,43,43
FUT VIDE FELSGOLD 30L,180716,1,null,null,47,47,0,0,0,0,47,47
GAUFRES DE LIEGE 90G,896239,1,308331,DEEP_FROZEN-43-1-A3-3,14,168,10,120,0,0,4,48
"8.6 ORIGINAL 8,6D 50CL CAN",396487,1,202787,"MEAT_SPECIAL_HANDLING-4-9-B1-1,MEAT_SPECIAL_HANDLING-2-18-A1-2",47,1128,45,1080,0,0,2,48
COCA COLA CHERRY VC 33CL,872847,1,282182,MEAT_SPECIAL_HANDLING-1-29-A1-3,10,240,8,192,0,0,2,48
PRINGLES CREME OIGNON    40G,839605,1,247052,MEAT_SPECIAL_HANDLING-12-6-A2-4,7,84,3,36,0,0,4,48
PROSECCO FRIZ A TORRESI 75CL,885990,1,296786,"MEAT_SPECIAL_HANDLING-8-7-C1-2,MEAT_SPECIAL_HANDLING-8-34-A1-2",138,828,129,774,0,0,9,54
IGT LAMBRUS RGE VALMARONE 75CL,886633,1,297566,"MEAT_SPECIAL_HANDLING-8-18-B1-1,MEAT_SPECIAL_HANDLING-8-34-A1-1",104,624,93,558,0,0,11,66
ARO HUILE TOURNESOL 10L,877555,1,287398,"MEAT_SPECIAL_HANDLING-6-21-A1-1,MEAT_SPECIAL_HANDLING-7-26-B1-1,MEAT_SPECIAL_HANDLING-5-17-B1-3",182,182,110,110,0,0,72,72
ABATILLE PLATE 50CL  PET,397279,1,285943,"MEAT_SPECIAL_HANDLING-3-14-B1-1,MEAT_SPECIAL_HANDLING-3-29-A1-1,MEAT_SPECIAL_HANDLING-3-11-B1-1",545,3270,533,3198,0,0,12,72
FENTIMANS GINGER ALE 20CL VP,874760,1,284321,MEAT_SPECIAL_HANDLING-5-29-A4-3,7,168,4,96,0,0,3,72
CHABLIS EMILE DURAND 75CL,875159,1,284738,MEAT_SPECIAL_HANDLING-9-9-B1-2,20,120,8,48,0,0,12,72
GUERROUA GRIS MIL TOULAL37.5CM,807114,1,215753,MEAT_SPECIAL_HANDLING-8-27-A2-2,8,96,2,24,0,0,6,72
GLACONS 2KG,873436,1,null,null,78,78,0,0,0,0,78,78
IGP GASCOG. SEC MIL 75CL,807678,1,215869,"MEAT_SPECIAL_HANDLING-8-9-C1-1,MEAT_SPECIAL_HANDLING-8-29-B1-3,MEAT_SPECIAL_HANDLING-8-33-A4-3",56,336,41,246,0,0,15,90
SCHWEPPES AGRUM24X25CL PLEIN,633936,1,null,null,96,96,0,0,0,0,96,96
FUT PLEIN FELSGOLD 30L,180717,1,null,null,97,97,0,0,0,0,97,97
MPRO SAC POUB COULISS 30X50L,819179,1,225661,MEAT_SPECIAL_HANDLING-7-23-A3-1,108,108,5,5,0,0,103,103
CH FEUILLATE TRADITION BRT 75C,875882,1,null,null,108,108,0,0,0,0,108,108
AVOCAT HASS 203/243g PC18 C1 ISR ISRAEL,762965,1,null,null,6,108,0,0,0,0,6,108
MONTELMILRIOJA CRIANZ75CLESP,807404,1,213095,MEAT_SPECIAL_HANDLING-8-5-C1-3,36,216,18,108,0,0,18,108
RIOBA TONIC PET 1L,399785,1,205863,MEAT_SPECIAL_HANDLING-4-8-A2-3,22,132,3,18,0,0,19,114
"BOB'S BEER EXTRA BLDE 4,5D33CL",865788,1,null,null,10,120,0,0,0,0,10,120
CAISSE COCA    24X33CL VIDE,226820,1,null,null,123,123,0,0,0,0,123,123
TWIX 50G,840547,1,247645,MEAT_SPECIAL_HANDLING-11-14-A3-5,22,704,18,576,0,0,4,128
LION BARRE 42G NESTLE,173439,1,176816,MEAT_SPECIAL_HANDLING-9-34-A1-4,32,768,26,624,0,0,6,144
IGP GASC MOEL HIRONDEL MIL75CL,807703,1,215897,MEAT_SPECIAL_HANDLING-8-5-B1-1,49,294,24,144,0,0,25,150
OGEU INTENSE 1L PET,881961,1,292185,"MEAT_SPECIAL_HANDLING-4-4-C1-3,MEAT_SPECIAL_HANDLING-4-8-C1-2",140,840,112,672,0,0,28,168
9854.EVIAN-BAD.20X50STUB.PLEIN,226704,1,null,null,171,171,0,0,0,0,171,171
9993. ORANGINA 39X25CL PLEIN,226658,1,null,null,200,200,0,0,0,0,200,200
CRISTALI GAZ 50CL,397018,1,201721,"MEAT_SPECIAL_HANDLING-1-19-B1-2,MEAT_SPECIAL_HANDLING-2-33-C1-1,MEAT_SPECIAL_HANDLING-4-14-C1-2,MEAT_SPECIAL_HANDLING-2-35-B1-2,MEAT_SPECIAL_HANDLING-4-12-C1-3,MEAT_SPECIAL_HANDLING-2-35-B1-1,MEAT_SPECIAL_HANDLING-4-18-A1-1,MEAT_SPECIAL_HANDLING-2-32-C1-2",458,10992,449,10776,0,0,9,216
SNICKERS 50G,839290,1,null,null,6,240,0,0,0,0,6,240
ARO HUILE TOURNESOL 1L,877546,1,null,null,16,240,0,0,0,0,16,240
9903.EVIAN-BAD.12L.STUB  PLEIN,226762,1,null,null,315,315,0,0,0,0,315,315
OGEUX MINERAL GAZ 1.25L PET,396840,1,203257,MEAT_SPECIAL_HANDLING-3-20-C1-2,224,1344,112,672,0,0,112,672
